Entropy,Episode,Success
0.050639041087663816,28,0
0.05011890787309833,28,0
0.08071270136404993,28,0
0.12085698092474803,28,0
0.026591278864199944,28,0
0.10604183987666507,28,0
0.03848158503293354,28,0
0.037057721212253744,28,0
0.0411595097628836,28,0
0.08989065708246562,28,0
0.037838592427805684,28,0
0.06938799869344095,28,0
0.04207635431137467,28,0
0.06616811644400353,28,0
0.029987068248584815,28,0
0.13634695056129914,28,0
0.12035557869501262,28,0
0.06439719779963468,28,0
0.03289590196252441,28,0
0.08266058456397446,28,0
0.06194023506016628,28,0
0.09806887936908323,28,0
0.056173819639808206,28,0
0.07212628827047979,28,0
0.04040067018042431,28,0
0.042796806741519464,28,0
0.14269646592204904,28,0
0.1458900135599076,29,0
0.08800197710846736,29,0
0.07312179415255757,29,0
0.10667040246001716,29,0
0.07812654607941179,29,0
0.12907126577694894,29,0
0.06615504591915496,29,0
0.056101110687903466,29,0
0.264344447402437,29,0
0.14892759947243575,29,0
0.08281436624094682,29,0
0.15830494315640725,29,0
0.13054909797004918,29,0
0.07375205372818386,29,0
0.0690175358077341,29,0
0.08589418003389183,29,0
0.06314190953230725,29,0
0.06031746012327896,29,0
0.1511446871764074,29,0
0.09417704169640363,29,0
0.1135082573696278,29,0
0.21509630819321915,29,0
0.08340118958560225,29,0
0.2230157834553554,29,0
0.0961415137209583,29,0
0.08455035883112688,29,0
0.10135647297331352,29,0
0.12200589028525667,29,0
0.07308017252286196,29,0
0.03321229702909771,29,0
0.050300983512266986,29,0
0.03448311038298679,29,0
0.028411331281352818,29,0
0.026708903536895104,29,0
0.028352750341348987,29,0
0.08704030434034415,29,0
0.018207446837355735,29,0
0.05105523293935742,29,0
0.20880869062313237,29,0
0.13570650661536438,29,0
0.05523398677936637,29,0
0.05207483694569985,30,1
0.07168957619579577,30,1
0.07548947984973492,30,1
0.1444064609201071,30,1
0.12429433547110286,30,1
0.19868652516807012,30,1
0.14073060862677558,30,1
0.10902554973476927,30,1
0.11135675941501834,30,1
0.05422754700107341,30,1
0.05333815457641938,30,1
0.07440240572199389,30,1
0.10957890032712236,30,1
0.06111168066185842,30,1
0.05134146554345961,30,1
0.0738419133158901,30,1
0.06569011680105996,30,1
0.07495972398151252,30,1
0.061228441379229656,30,1
0.07609414153925675,30,1
0.07889242804843238,30,1
0.10041627031325305,30,1
0.10846895812540878,30,1
0.0446193144217062,30,1
0.08862350744341965,30,1
0.0424207371108328,30,1
0.1317621079556614,30,1
0.09581337960326475,30,1
0.06366740674953804,30,1
0.03463955241361708,30,1
0.05502329821991979,30,1
0.054302061407264346,30,1
0.07752122483328855,31,1
0.10253708542539126,31,1
0.10084599283979713,31,1
0.1290909026504973,31,1
0.12533697681200034,31,1
0.08244092326127299,31,1
0.09928426903375526,31,1
0.12525608011521408,31,1
0.09093442650012447,31,1
0.09825396766082382,31,1
0.16866830824037538,31,1
0.0956776027601039,31,1
0.06200955808879777,31,1
0.0742888863818252,31,1
0.07828816406399615,31,1
0.07130847067217985,31,1
0.08474089255420827,31,1
0.05779320034590697,31,1
0.11583647796825414,31,1
0.10876118519188756,31,1
0.04088170070530365,31,1
0.07662826208198617,31,1
0.06585869763768817,31,1
0.12275635109509139,31,1
0.06838313865081672,31,1
0.1889964778854188,31,1
0.053735994879979564,31,1
0.07263832575709192,31,1
0.16001097548500848,31,1
0.04531469316928713,31,1
0.0797452145086947,31,1
0.11105813974184645,31,1
0.09460769931700007,31,1
0.02911416401025812,31,1
0.05617356695506374,31,1
0.07663816408265078,31,1
0.030885463623879707,31,1
0.07442544358960022,31,1
0.08788778058166052,31,1
0.03931158209263846,31,1
0.039467895406244895,31,1
0.12068426176399073,32,1
0.08317589646380513,32,1
0.033604305625219225,32,1
0.09264837010593746,32,1
0.06252324742781737,32,1
0.15962895333939361,32,1
0.04065491801322213,32,1
0.12504080488020494,32,1
0.08568419365875359,32,1
0.0943673366240836,32,1
0.1365578555359933,32,1
0.06418093591500457,32,1
0.07088554273231581,32,1
0.0713686749485147,32,1
0.14807269721595465,32,1
0.051028922598242404,32,1
0.043455068096123234,32,1
0.12839921497963547,32,1
0.0803773837979511,32,1
0.050221631641714774,32,1
0.12220525165259889,32,1
0.09127834346316795,32,1
0.11664127912497557,32,1
0.08441060478713731,32,1
0.04136982193938981,32,1
0.1227069259823678,33,1
0.09111211002393951,33,1
0.04123504637382252,33,1
0.06770734520948965,33,1
0.07145481962231082,33,1
0.0602904017958308,33,1
0.09603794234534435,33,1
0.08257638027241143,33,1
0.10193942784949249,33,1
0.09501735114715266,33,1
0.04931514684633563,33,1
0.09688454830332777,33,1
0.08091365660102355,33,1
0.1872204302363949,33,1
0.1586837256040775,33,1
0.04541297427464793,33,1
0.16617640496886874,33,1
0.07341684770437089,33,1
0.04838273718830445,33,1
0.07777075789424705,33,1
0.0990770666459786,33,1
0.11684266501962713,33,1
0.04323718993842734,33,1
0.12419632415904333,33,1
0.09666668100081238,33,1
0.19882161971355028,33,1
0.07707856689729278,33,1
0.11004015518670564,33,1
0.08919817274858649,33,1
0.13239994341420777,33,1
0.046718534837902156,33,1
0.04855972523922366,33,1
0.14820713823207335,33,1
0.06640107044874341,33,1
0.10153421591611678,33,1
0.04783974637836052,33,1
0.04824971628260839,33,1
0.05104519874836208,33,1
0.043928523372678135,34,1
0.15234210310924456,34,1
0.15695996637212112,34,1
0.05608062430771191,34,1
0.07151717877533445,34,1
0.13605447572384133,34,1
0.17245547751818363,34,1
0.18681170751202164,34,1
0.08332818828615844,34,1
0.0947565424668371,34,1
0.05139510394596778,34,1
0.0433999366465334,34,1
0.049726469704882995,34,1
0.07575670113590154,34,1
0.05385939772024935,34,1
0.0772398783124831,34,1
0.06666056419258273,34,1
0.05504730501565939,34,1
0.061156538944733184,34,1
0.09055940268755244,34,1
0.1037671290716111,34,1
0.06314556286697595,34,1
0.0497352089407714,34,1
0.043331653478712207,34,1
0.092837243123137,35,1
0.0873683965203319,35,1
0.055219859734121024,35,1
0.05489409021647785,35,1
0.05377446268238732,35,1
0.04889302827114578,35,1
0.04736314822684338,35,1
0.08410757095055613,35,1
0.1262973724361522,35,1
0.08670247502015668,35,1
0.11662821223368591,35,1
0.16136243174631815,35,1
0.11786971181445768,35,1
0.07487400102182151,35,1
0.21553525628298972,35,1
0.047957710347533156,35,1
0.06963482589734721,35,1
0.09251442351012949,35,1
0.11243587827648,35,1
0.07014801807710544,35,1
0.09421212006765751,35,1
0.18982892753693825,35,1
0.12671393214508592,35,1
0.08281476933323767,35,1
0.08334406773789835,35,1
0.11666110671151439,35,1
0.08613640806179876,35,1
0.05330519876261616,35,1
0.0346065758259074,35,1
0.06364415471336288,35,1
0.049013062278324845,35,1
0.06461230367623501,36,1
0.06004666709621223,36,1
0.06565422948414663,36,1
0.05119261854490625,36,1
0.11008448184720684,36,1
0.04237352867831102,36,1
0.06284860941224546,36,1
0.0827497740001581,36,1
0.05391722736059719,36,1
0.09678855638203844,36,1
0.1139079707961918,36,1
0.07294094761760234,36,1
0.05688413489511564,36,1
0.10348469162941391,36,1
0.07010592885541808,36,1
0.10226386213446939,36,1
0.08752720711941991,36,1
0.0667868797690567,36,1
0.11454382982329359,36,1
0.1342850203525433,36,1
0.052142286106280765,36,1
0.08085509403364836,36,1
0.15812785210826835,37,1
0.12094919178311717,37,1
0.11325009289799988,37,1
0.0596345284574853,37,1
0.06591080724510374,37,1
0.07191635759118291,37,1
0.14035922479806082,37,1
0.13147459353394658,37,1
0.06746938364911184,37,1
0.04908383106887337,37,1
0.08500746756089975,37,1
0.06110009655682587,37,1
0.04110146559239536,37,1
0.04129967430048287,37,1
0.13373962805317816,37,1
0.10534352353992156,37,1
0.08256168656705187,37,1
0.07986375964245898,37,1
0.052121665617131566,37,1
0.054709880445111825,37,1
0.08745941641760482,37,1
0.04557665238153181,38,1
0.07608375654177693,38,1
0.12136639549062628,38,1
0.05581933792753925,38,1
0.06878908383160849,38,1
0.06823104054140036,38,1
0.07684576160609725,38,1
0.11141853040940722,38,1
0.08014696186350788,38,1
0.07236436540761831,38,1
0.08786338616130884,38,1
0.11387416029325817,38,1
0.07377923405196186,38,1
0.05376442064228001,38,1
0.06454258795216174,38,1
0.03085775397267803,38,1
0.06548039405024998,39,1
0.09323279298847092,39,1
0.08315899033161775,39,1
0.1500664924256578,39,1
0.0711806228518973,39,1
0.06195309265499707,39,1
0.12540465091153596,39,1
0.13789097994782462,39,1
0.047357352406937836,39,1
0.08103959099948839,39,1
0.10076096167452855,39,1
0.1165120601214564,39,1
0.07323533585540917,39,1
0.03457791257011512,39,1
0.03537157377011621,39,1
0.0342936714811739,39,1
